date,hour,location,district,crime_category,is_valid
2018-04-13,20,臺中市龍井區臨港路2段,龍井區,機車竊盜,1
2018-04-15,18,臺中市大甲區大安港路53巷,大甲區,機車竊盜,1
2018-04-16,7,臺中市南區永東街,南區,機車竊盜,1
2018-04-16,21,臺中市西區大全街11巷,西區,機車竊盜,1
2018-04-17,20,臺中市神岡區神洲路866巷,神岡區,機車竊盜,1
2018-04-18,12,臺中市豐原區中正路,豐原區,機車竊盜,1
2018-04-18,12,臺中市豐原區中正路,豐原區,機車竊盜,1
2018-04-19,17,臺中市神岡區神清路五八砲兵指揮部營區旁,神岡區,機車竊盜,1
2018-04-20,4,臺中市南區和昌街,南區,機車竊盜,1
2018-04-21,20,臺中市太平區大源十七街,太平區,機車竊盜,1
2018-04-22,19,臺中市大里區東南路148巷,大里區,機車竊盜,1
2018-04-24,11,臺中市中區綠川東街與成功路口,中區,機車竊盜,1
2018-04-25,22,臺中市東區自由路與自由二街口,東區,機車竊盜,1
2018-04-27,15,臺中市北區五常街與育德街,北區,機車竊盜,1
2018-04-29,2,臺中市烏日區五光路318巷,烏日區,機車竊盜,1
2018-04-29,21,臺中市中區自由路2段,中區,機車竊盜,1
2018-05-01,9,臺中市神岡區神清路,神岡區,機車竊盜,1
2018-05-02,6,臺中市后里區甲后路1段716巷,后里區,機車竊盜,1
2018-05-02,14,臺中市神岡區神清路,神岡區,機車竊盜,1
2018-05-03,18,臺中市南屯區大業里公益路與大進街,南屯區,機車竊盜,1
2018-05-06,0,臺中市太平區中山路2段,太平區,機車竊盜,1
2018-05-06,7,臺中市西屯區漢口路2段,西屯區,機車竊盜,1
2018-05-06,8,臺中市北屯區后庄七街160巷,北屯區,機車竊盜,1
2018-05-07,4,臺中市西屯區何厝街與何厝街112巷口,西屯區,機車竊盜,1
2018-05-07,22,臺中市西區美村路1段188巷,西區,機車竊盜,1
2018-05-07,22,臺中市西區美村路1段188巷,西區,機車竊盜,1
2018-05-07,23,臺中市西屯區長安路2段,西屯區,機車竊盜,1
2018-05-08,4,臺中市烏日區站區一路,烏日區,機車竊盜,1
2018-05-09,1,臺中市北區錦新街,北區,機車竊盜,1
2018-05-10,7,臺中市中區中華路1段60巷,中區,機車竊盜,1
2018-05-11,12,臺中市西區柳川西路2段,西區,機車竊盜,1
2018-05-11,15,臺中市南屯區文心路1段,南屯區,機車竊盜,1
2018-05-12,10,臺中市神岡區和睦路一段,神岡區,機車竊盜,1
2018-05-12,10,臺中市神岡區和睦路一段,神岡區,機車竊盜,1
2018-05-14,3,臺中市大里區益民路2段,大里區,機車竊盜,1
2018-05-16,6,臺中市大里區新生路140巷,大里區,機車竊盜,1
2018-05-16,20,臺中市南屯區三義里河南路4段,南屯區,機車竊盜,1
2018-05-16,23,臺中市西區忠勤街,西區,機車竊盜,1
2018-05-17,9,臺中市神岡區三民路,神岡區,機車竊盜,1
2018-05-17,16,臺中市梧棲區大仁路2段353巷,梧棲區,機車竊盜,1
2018-05-18,18,臺中市烏日區高鐵東路與高鐵一路口,烏日區,機車竊盜,1
2018-05-19,6,臺中市北區中清路與漢口路口,北區,機車竊盜,1
2018-05-19,7,臺中市南區五權南路,南區,機車竊盜,1
2018-05-19,21,臺中市北屯區文昌東12街,北屯區,機車竊盜,1
2018-05-19,23,臺中市北區北平路1段,北區,機車竊盜,1
2018-05-20,20,臺中市北屯區北屯路,北屯區,機車竊盜,1
2018-05-20,21,臺中市北屯區北屯路,北屯區,機車竊盜,1
2018-05-22,12,臺中市北區雙十路2段,北區,機車竊盜,1
2018-05-23,12,臺中市龍井區中沙路南寮巷,龍井區,機車竊盜,1
2018-05-25,8,臺中市北屯區太原路三段352巷,北屯區,機車竊盜,1
2018-05-26,6,臺中市龍井區臨港東路1段,龍井區,機車竊盜,1
2018-05-27,15,臺中市龍井區蔗南路,龍井區,機車竊盜,1
2018-05-27,18,臺中市中區民權路與綠川西街口,中區,機車竊盜,1
2018-05-28,13,臺中市中區光復路合作大樓,中區,機車竊盜,1
2018-05-29,2,臺中市沙鹿區臺灣大道7段與英才路,沙鹿區,機車竊盜,1
2018-05-30,14,臺中市龍井區中沙路南寮巷,龍井區,機車竊盜,1
2018-06-01,3,臺中市東區雙十路1段,東區,機車竊盜,1
2018-06-01,3,臺中市北區臺灣大道1段,北區,機車竊盜,1
2018-06-01,5,臺中市沙鹿區中山路195巷,沙鹿區,機車竊盜,1
2018-06-02,20,臺中市大肚區沙田路1段,大肚區,機車竊盜,1
2018-06-05,17,臺中市大里區塗城路,大里區,機車竊盜,1
2018-06-05,18,臺中市大里區益民路2段285巷,大里區,機車竊盜,1
2018-06-06,17,臺中市南區復興路3段,南區,機車竊盜,1
2018-06-06,19,臺中市豐原區中陽路537巷,豐原區,機車竊盜,1
2018-06-07,11,臺中市北區公園路,北區,機車竊盜,1
2018-06-08,4,臺中市西屯區環中路3段,西屯區,機車竊盜,1
2018-06-08,17,臺中市大肚區沙田路1段,大肚區,機車竊盜,1
2018-06-09,17,臺中市豐原區鐮村路107巷,豐原區,機車竊盜,1
2018-06-11,15,臺中市北區中清路,北區,機車竊盜,1
2018-06-12,7,臺中市北區陝西東三街31巷,北區,機車竊盜,1
2018-06-12,14,臺中市北區陝西東四街,北區,機車竊盜,1
2018-06-12,19,臺中市大里區東榮路,大里區,機車竊盜,1
2018-06-13,22,臺中市大里區三民二街,大里區,機車竊盜,1
2018-06-14,14,臺中市東區復興路4段,東區,機車竊盜,1
2018-06-15,2,臺中市北區陝西東四街與武漢街,北區,機車竊盜,1
2018-06-17,12,臺中市北區中清路1段,北區,機車竊盜,1
2018-06-19,2,臺中市北屯區文心路3段433巷,北屯區,機車竊盜,1
2018-06-22,10,臺中市西區臺灣大道1段,西區,機車竊盜,1
2018-06-22,11,臺中市西屯區西屯路二段,西屯區,機車竊盜,1
2018-06-22,14,臺中市太平區中平九街,太平區,機車竊盜,1
2018-06-23,17,臺中市外埔區甲后路5巷,外埔區,機車竊盜,1
2018-06-24,21,臺中市北區進化北路,北區,機車竊盜,1
2018-06-26,13,臺中市沙鹿區沙田路,沙鹿區,機車竊盜,1
2018-06-26,13,臺中市太平區中平九街,太平區,機車竊盜,1
2018-06-27,11,臺中市西屯區至善路,西屯區,機車竊盜,1
2018-06-28,7,臺中市南區復興路3段,南區,機車竊盜,1
2018-07-01,14,臺中市西屯區業區三十八路,西屯區,機車竊盜,1
2018-07-03,2,臺中市霧峰區中正路1137巷,霧峰區,機車竊盜,1
2018-07-03,11,臺中市神岡區神圳路30巷,神岡區,機車竊盜,1
2018-07-04,10,臺中市南區國光路,南區,機車竊盜,1
2018-07-05,3,臺中市霧峰區峰谷路,霧峰區,機車竊盜,1
2018-07-07,4,臺中市西屯區西屯路三段,西屯區,機車竊盜,1
2018-07-07,11,臺中市北區美德街,北區,機車竊盜,1
2018-07-09,18,臺中市南區民意街,南區,機車竊盜,1
2018-07-10,17,臺中市北屯區?子巷,北屯區,機車竊盜,1
2018-07-17,20,臺中市大肚區文昌路2段688巷,大肚區,機車竊盜,1
2018-07-17,21,臺中市北區水源街,北區,機車竊盜,1
2018-07-19,1,臺中市大甲區經國路,大甲區,機車竊盜,1
2018-07-19,8,臺中市大甲區甲后路5段335巷,大甲區,機車竊盜,1
2018-07-20,8,臺中市潭子區豐興路2段,潭子區,機車竊盜,1
2018-07-22,13,臺中市北屯區軍福13路與祥順路口,北屯區,機車竊盜,1
2018-07-22,16,臺中市大甲區經國路,大甲區,機車竊盜,1
2018-07-23,23,臺中市神岡區三民路,神岡區,機車竊盜,1
2018-07-25,9,臺中市霧峰區光明路,霧峰區,機車竊盜,1
2018-07-27,15,臺中市西屯區文心路3段,西屯區,機車竊盜,1
2018-07-28,21,臺中市清水區民享路,清水區,機車竊盜,1
2018-07-31,15,臺中市東區十甲東路,東區,機車竊盜,1
2018-08-01,3,臺中市龍井區中央路3段,龍井區,機車竊盜,1
2018-08-01,8,臺中市外埔區大馬路482巷,外埔區,機車竊盜,1
2018-08-03,1,臺中市北區學士路,北區,機車竊盜,1
2018-08-07,16,臺中市烏日區五光路1113巷,烏日區,機車竊盜,1
2018-08-07,22,臺中市清水區鰲新路,清水區,機車竊盜,1
2018-08-08,14,臺中市梧棲區臺灣大道8段,梧棲區,機車竊盜,1
2018-08-13,3,臺中市西屯區文心路3段,西屯區,機車竊盜,1
2018-08-13,10,臺中市西區福人街118巷,西區,機車竊盜,1
2018-08-13,14,臺中市豐原區豐東路,豐原區,機車竊盜,1
2018-08-18,7,臺中市梧棲區自強二街86巷,梧棲區,機車竊盜,1
2018-08-18,13,臺中市大肚區沙田路1段,大肚區,機車竊盜,1
2018-08-18,19,臺中市霧峰區光明街18巷,霧峰區,機車竊盜,1
2018-08-19,16,臺中市北區雙十路與力行路口,北區,機車竊盜,1
2018-08-22,8,臺中市西屯區中康二街,西屯區,機車竊盜,1
2018-08-25,7,臺中市南區仁和路129巷,南區,機車竊盜,1
2018-08-25,8,臺中市北區英才路,北區,機車竊盜,1
2018-08-26,13,臺中市大里區仁化里仁化路,大里區,機車竊盜,1
2018-08-27,6,臺中市豐原區中陽路463巷,豐原區,機車竊盜,1
2018-08-27,7,臺中市南區仁和路129巷,南區,機車竊盜,1
2018-08-28,3,臺中市石岡區豐勢路65巷,石岡區,機車竊盜,1
2018-08-29,9,臺中市霧峰區大同路,霧峰區,機車竊盜,1
2018-08-30,7,臺中市大里區益民路2段,大里區,機車竊盜,1
2018-08-30,15,臺中市西區民權路與市府路口,西區,機車竊盜,1
2018-08-31,0,臺中市西區三民路1段,西區,機車竊盜,1
2018-08-31,7,臺中市大雅區中清路四段831巷,大雅區,機車竊盜,1
2018-09-02,11,臺中市新社區復盛里華豐街,新社區,機車竊盜,1
2018-09-03,0,臺中市北屯區平德路1巷,北屯區,機車竊盜,1
2018-09-03,1,臺中市南屯區中和里黎明路1段,南屯區,機車竊盜,1
2018-09-04,4,臺中市中區繼光街,中區,機車竊盜,1
2018-09-04,7,臺中市東區進化路,東區,機車竊盜,1
2018-09-05,2,臺中市豐原區中正路167巷,豐原區,機車竊盜,1
2018-09-05,18,臺中市龍井區臺灣大道5段3巷,龍井區,機車竊盜,1
2018-09-05,22,臺中市北區大德街與英才街口,北區,機車竊盜,1
2018-09-06,10,臺中市潭子區頭張路2段,潭子區,機車竊盜,1
2018-09-06,23,臺中市東區東光園路100巷,東區,機車竊盜,1
2018-09-08,1,臺中市豐原區北陽路,豐原區,機車竊盜,1
2018-09-08,22,臺中市北區中清路1段,北區,機車竊盜,1
2018-09-10,0,臺中市西屯區華美西街二段,西屯區,機車竊盜,1
2018-09-10,15,臺中市北屯區南京東路人行道上,北屯區,機車竊盜,1
2018-09-10,22,臺中市西屯區中平路,西屯區,機車竊盜,1
2018-09-12,16,臺中市南區長榮里濟世街,南區,機車竊盜,1
2018-09-13,1,臺中市大肚區王田里王福街,大肚區,機車竊盜,1
2018-09-13,10,臺中市烏日區新興路,烏日區,機車竊盜,1
2018-09-13,19,臺中市大肚區蔗南路180巷,大肚區,機車竊盜,1
2018-09-15,6,臺中市北屯區大鵬路52巷,北屯區,機車竊盜,1
2018-09-15,19,臺中市清水區中央路38巷口,清水區,機車竊盜,1
2018-09-16,1,臺中市豐原區北陽路40巷,豐原區,機車竊盜,1
2018-09-19,8,臺中市大里區練武路53巷,大里區,機車竊盜,1
2018-09-21,8,臺中市大雅區民豐街,大雅區,機車竊盜,1
2018-09-22,20,臺中市豐原區同安街與國民新村口,豐原區,機車竊盜,1
2018-09-23,1,臺中市南區永南街,南區,機車竊盜,1
2018-09-23,1,臺中市南區永南街,南區,機車竊盜,1
2018-09-23,8,臺中市大雅區民生路3段136巷,大雅區,機車竊盜,1
2018-09-24,15,臺中市北區水源街,北區,機車竊盜,1
2018-09-25,22,臺中市梧棲區梧南路,梧棲區,機車竊盜,1
2018-09-27,23,臺中市太平區富宜路,太平區,機車竊盜,1
2018-09-28,15,臺中市北區進化北路,北區,機車竊盜,1
2018-10-01,5,臺中市豐原區豐勢路二段,豐原區,機車竊盜,1
2018-10-05,19,臺中市太平區永豐路,太平區,機車竊盜,1
2018-10-08,11,臺中市霧峰區本堂里學成路,霧峰區,機車竊盜,1
2018-10-13,14,臺中市烏日區成功西路,烏日區,機車竊盜,1
2018-10-14,17,臺中市東區東英十五街260巷,東區,機車竊盜,1
2018-10-16,21,臺中市豐原區中山路與豐原大道路口,豐原區,機車竊盜,1
2018-10-19,1,臺中市豐原區鎌村路,豐原區,機車竊盜,1
2018-10-22,14,臺中市南屯區三厝街與永春東七路738巷,南屯區,機車竊盜,1
2018-10-22,22,臺中市西屯區玉門路,西屯區,機車竊盜,1
2018-10-23,17,臺中市東區福仁街,東區,機車竊盜,1
2018-10-24,11,臺中市沙鹿區南陽路三角巷,沙鹿區,機車竊盜,1
2018-10-24,23,臺中市南區工學北路,南區,機車竊盜,1
2018-10-28,2,臺中市沙鹿區清泉路,沙鹿區,機車竊盜,1
2018-10-28,18,臺中市豐原區東豐綠色走廊0.5K處附近,豐原區,機車竊盜,1
2018-10-28,23,臺中市北屯區太原路與?子路,北屯區,機車竊盜,1
2018-10-29,17,臺中市大里區美群北路,大里區,機車竊盜,1
2018-11-03,17,臺中市西屯區臺灣大道3段,西屯區,機車竊盜,1
2018-11-04,3,臺中市東區新庄里立德街,東區,機車竊盜,1
2018-11-04,18,臺中市烏日區光日路啤酒廠地下道附近,烏日區,機車竊盜,1
2018-11-07,6,臺中市烏日區高鐵三路與站區二路口,烏日區,機車竊盜,1
2018-11-07,9,臺中市太平區新平路1段175巷,太平區,機車竊盜,1
2018-11-07,15,臺中市烏日區溪南路1段,烏日區,機車竊盜,1
2018-11-08,11,臺中市烏日區環中路7段,烏日區,機車竊盜,1
2018-11-08,11,臺中市烏日區環中路7段,烏日區,機車竊盜,1
2018-11-09,16,臺中市后里區雲頭路,后里區,機車竊盜,1
2018-11-13,3,臺中市西屯區臺灣大道2段,西屯區,機車竊盜,1
2018-11-14,1,臺中市烏日區五光路與五光路35巷口,烏日區,機車竊盜,1
2018-11-14,15,臺中市梧棲區文化路2段,梧棲區,機車竊盜,1
2018-11-17,17,臺中市和平區自由里2鄰東崎路2段烏石巷,和平區,機車竊盜,1
2018-11-21,4,臺中市北屯區中清路2段,北屯區,機車竊盜,1
2018-11-22,20,臺中市太平區東平路,太平區,機車竊盜,1
2018-11-24,18,臺中市清水區學園街26巷,清水區,機車竊盜,1
2018-11-25,5,臺中市后里區水門路,后里區,機車竊盜,1
2018-11-26,15,臺中市西區臺灣大道與日興街口,西區,機車竊盜,1
2018-11-26,23,臺中市北屯區文昌二街,北屯區,機車竊盜,1
2018-11-27,2,臺中市西屯區西安街277巷,西屯區,機車竊盜,1
2018-11-27,16,臺中市潭子區勝利路,潭子區,機車竊盜,1
2018-12-01,19,臺中市清水區五權路,清水區,機車竊盜,1
2018-12-02,18,臺中市東區立德街與信義街口,東區,機車竊盜,1
2018-12-02,20,臺中市大甲區中山路1段,大甲區,機車竊盜,1
2018-12-03,3,臺中市潭子區雅豐街160巷,潭子區,機車竊盜,1
2018-12-03,9,臺中市西屯區河南路二段,西屯區,機車竊盜,1
2018-12-03,11,臺中市南屯區溝墘里文心路與文心一路,南屯區,機車竊盜,1
2018-12-04,12,臺中市大甲區蔣公路,大甲區,機車竊盜,1
2018-12-05,1,臺中市西屯區臺灣大道二段,西屯區,機車竊盜,1
2018-12-05,14,臺中市西區和龍里22鄰臺灣大道1段,西區,機車竊盜,1
2018-12-05,22,臺中市西屯區文華路,西屯區,機車竊盜,1
2018-12-06,11,臺中市西屯區福上巷,西屯區,機車竊盜,1
2018-12-06,14,臺中市西屯區文華路127巷,西屯區,機車竊盜,1
2018-12-07,9,臺中市西屯區文華路,西屯區,機車竊盜,1
2018-12-07,10,臺中市西屯區西屯路三段,西屯區,機車竊盜,1
2018-12-08,8,臺中市神岡區神洲路,神岡區,機車竊盜,1
2018-12-09,13,臺中市大甲區經國路,大甲區,機車竊盜,1
2018-12-09,22,臺中市后里區成功路108巷,后里區,機車竊盜,1
2018-12-12,22,臺中市大雅區學府路,大雅區,機車竊盜,1
2018-12-15,6,臺中市北區進化路351巷,北區,機車竊盜,1
2018-12-15,23,臺中市新社區興隆街,新社區,機車竊盜,1
2018-12-17,16,臺中市神岡區中山路,神岡區,機車竊盜,1
2018-12-17,19,臺中市東區和平街與大勇街口,東區,機車竊盜,1
2018-12-18,10,臺中市大里區國光路2段,大里區,機車竊盜,1
2018-12-20,9,臺中市西區三民路1段,西區,機車竊盜,1
2018-12-20,17,臺中市北區一中街與太平路,北區,機車竊盜,1
2018-12-21,2,臺中市大甲區文武路,大甲區,機車竊盜,1
2018-12-21,23,臺中市潭子區福貴路969巷內,潭子區,機車竊盜,1
2018-12-22,5,臺中市豐原區西勢路,豐原區,機車竊盜,1
2018-12-24,17,臺中市西區建國南路,西區,機車竊盜,1
2018-12-24,19,臺中市大甲區經國路2151巷,大甲區,機車竊盜,1
2018-12-24,21,臺中市東勢區東蘭路,東勢區,機車竊盜,1
2018-12-25,10,臺中市西區自由路1段,西區,機車竊盜,1
2018-12-25,11,臺中市新社區協成里興義街,新社區,機車竊盜,1
2018-12-26,17,臺中市東區自由路3段,東區,機車竊盜,1
2018-12-28,1,臺中市太平區永豐路,太平區,機車竊盜,1
2018-12-28,8,臺中市大里區好來三街11巷,大里區,機車竊盜,1
2018-12-30,6,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2019-01-01,5,台中市大肚區育英路,大肚區,機車竊盜,1
2019-01-01,7,台中市東區南京路,東區,機車竊盜,1
2019-01-01,13,台中市南屯區春社里永春南路,南屯區,機車竊盜,1
2019-01-03,19,台中市大里區大德街,大里區,機車竊盜,1
2019-01-05,10,台中市西區臺灣大道2段,西區,機車竊盜,1
2019-01-06,20,台中市北區五權路,北區,機車竊盜,1
2019-01-07,9,台中市霧峰區南柳里福新路,霧峰區,機車竊盜,1
2019-01-09,8,台中市西區自由路1段,西區,機車竊盜,1
2019-01-10,6,台中市太平區樹孝路,太平區,機車竊盜,1
2019-01-11,13,台中市北區健行路,北區,機車竊盜,1
2019-01-11,18,台中市梧棲區興農路,梧棲區,機車竊盜,1
2019-01-12,5,台中市西區博館二街211巷,西區,機車竊盜,1
2019-01-12,19,台中市中區繼光街,中區,機車竊盜,1
2019-01-13,18,台中市南屯區公益路2段,南屯區,機車竊盜,1
2019-01-16,2,台中市神岡區和睦路一段,神岡區,機車竊盜,1
2019-01-18,11,台中市大里區上興街2段,大里區,機車竊盜,1
2019-01-20,12,台中市大里區國光路2段,大里區,機車竊盜,1
2019-01-26,8,台中市南屯區文昌街226巷,南屯區,機車竊盜,1
