date,hour,location,district,crime_category,is_valid,latitude,longitude,geocode_method
2016-07-16,22,臺中市豐原區豐東路與向陽路,豐原區,機車竊盜,1,24.2563287626584,120.71113844350545,jittered
2016-07-17,13,臺中市大里區東文街,大里區,機車竊盜,1,24.09196810112249,120.67412680508318,jittered
2016-07-18,7,臺中市神岡區豐社路,神岡區,機車竊盜,1,24.25597232578944,120.67348530407476,jittered
2016-07-18,20,臺中市北區尊賢街,北區,機車竊盜,1,24.16664131026718,120.68154139861431,jittered
2016-07-19,0,臺中市東區富台街,東區,機車竊盜,1,24.1433793475605,120.70056797436301,jittered
2016-07-20,16,臺中市北區英才路,北區,機車竊盜,1,24.160489079189002,120.69348624620494,jittered
2016-07-20,18,臺中市沙鹿區台灣大道6段1105巷,沙鹿區,機車竊盜,1,24.24757613881588,120.56750751484408,jittered
2016-07-21,15,臺中市大里區環中東路6段216巷,大里區,機車竊盜,1,24.09024847993713,120.6668201712064,jittered
2016-07-21,20,臺中市南區復興路2段,南區,機車竊盜,1,24.112206207410953,120.6666590076289,jittered
2016-07-21,21,臺中市西區大新街、大全街,西區,機車竊盜,1,24.14013100906031,120.66268926111584,jittered
2016-07-21,23,臺中市大里區立新街,大里區,機車竊盜,1,24.109894660887786,120.6636725605178,jittered
2016-07-22,5,臺中市大里區東文街105巷口,大里區,機車竊盜,1,24.124,120.6802148362594,jittered
2016-07-23,1,臺中市北區中清路一段,北區,機車竊盜,1,24.152319528828016,120.68061763448367,jittered
2016-07-23,5,臺中市中區成功路,中區,機車竊盜,1,24.144017211713187,120.6771995498819,jittered
2016-07-23,18,臺中市中區公園路,中區,機車竊盜,1,24.14902643345555,120.68234365578226,jittered
2016-07-23,21,臺中市東區公園東路、雙十路口,東區,機車竊盜,1,24.139630615203476,120.69758540542401,jittered
2016-07-24,16,臺中市大里區大里里07鄰大里街7巷,大里區,機車竊盜,1,24.091087237880426,120.68157088382593,jittered
2016-07-25,21,臺中市霧峰區中正路1265巷,霧峰區,機車竊盜,1,24.059928571159002,120.69806982530356,jittered
2016-07-25,22,臺中市大里區益民路1段112巷,大里區,機車竊盜,1,24.098161935080835,120.695574219639,jittered
2016-07-26,15,臺中市中區公園路,中區,機車竊盜,1,24.149660582757143,120.67643719855869,jittered
2016-07-27,18,臺中市烏日區高鐵東路,烏日區,機車竊盜,1,24.11958884353367,120.62701657367552,jittered
2016-07-28,18,臺中市北區中清路1段,北區,機車竊盜,1,24.157072985646725,120.68791024254456,jittered
2016-07-28,20,臺中市大里區中興路2段,大里區,機車竊盜,1,24.123120302428593,120.68053233716402,jittered
2016-07-28,23,臺中市北區美德街18巷,北區,機車竊盜,1,24.158779328787443,120.67262972477997,jittered
2016-07-29,1,臺中市大里區萬安路,大里區,機車竊盜,1,24.104095866349013,120.66330941053339,jittered
2016-07-29,1,臺中市北屯區軍福十六路,北屯區,機車竊盜,1,24.18922383541824,120.67613031314534,jittered
2016-07-29,7,臺中市南區建國南路1段,南區,機車竊盜,1,24.113917565085917,120.66066083602215,jittered
2016-07-30,3,臺中市南區南和二街,南區,機車竊盜,1,24.127867000641462,120.66959205452456,jittered
2016-07-30,4,臺中市西屯區大有二街,西屯區,機車竊盜,1,24.163982659949433,120.6326846788726,jittered
2016-07-30,8,臺中市大肚區大新街84巷,大肚區,機車竊盜,1,24.158715295360913,120.53719116801979,jittered
2016-07-30,22,臺中市大甲區仁愛街,大甲區,機車竊盜,1,24.35952184808676,120.6225393891173,jittered
2016-07-31,20,臺中市烏日區高鐵東路與建國路路橋下方,烏日區,機車竊盜,1,24.11160774875487,120.60713958277968,jittered
2016-07-31,21,臺中市龍井區中央路3段,龍井區,機車竊盜,1,24.207245982724224,120.54229339080514,jittered
2016-08-01,13,臺中市西區自由路與居仁路口,西區,機車竊盜,1,24.140246595781,120.66695296259363,jittered
2016-08-01,17,臺中市大里區東文街,大里區,機車竊盜,1,24.074,120.67550695281875,jittered
2016-08-01,19,臺中市大里區益民路2段164巷,大里區,機車竊盜,1,24.120413435930622,120.67953394313422,jittered
2016-08-01,20,臺中市中區中山路,中區,機車竊盜,1,24.142754765509064,120.6874,jittered
2016-08-02,0,臺中市南屯區嶺東路,南屯區,機車竊盜,1,24.13361822909746,120.60274236441104,jittered
2016-08-03,0,臺中市烏日區中山路1段,烏日區,機車竊盜,1,24.09579774345772,120.62174897379842,jittered
2016-08-03,13,臺中市大里區大明路,大里區,機車竊盜,1,24.082517875164285,120.65777172496344,jittered
2016-08-05,0,臺中市西區康樂街,西區,機車竊盜,1,24.13015479704975,120.66884409378783,jittered
2016-08-05,0,臺中市南屯區成功嶺三號門,南屯區,機車竊盜,1,24.141386585108748,120.59673475750697,jittered
2016-08-06,1,臺中市豐原區源豐路,豐原區,機車竊盜,1,24.261651114547124,120.73769999999999,jittered
2016-08-08,11,臺中市北屯區?子路,北屯區,機車竊盜,1,24.176184411739662,120.68011952348705,jittered
2016-08-08,20,臺中市烏日區光日路,烏日區,機車竊盜,1,24.10885096277647,120.61519176951106,jittered
2016-08-10,14,臺中市豐原區中興路,豐原區,機車竊盜,1,24.267515371225574,120.72203905616716,jittered
2016-08-11,19,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1,24.183786214638957,120.6397135178457,jittered
2016-08-12,4,臺中市烏日區高鐵東一路,烏日區,機車竊盜,1,24.09501286704629,120.61374565524444,jittered
2016-08-14,20,臺中市新社區華豐三街113巷,新社區,機車竊盜,1,24.23765049846324,120.80667787764946,jittered
2016-08-15,1,臺中市沙鹿區大同街24巷,沙鹿區,機車竊盜,1,24.226420286308862,120.55303072770434,jittered
2016-08-15,21,臺中市北區民權路,北區,機車竊盜,1,24.164816309911703,120.68748662282995,jittered
2016-08-16,12,臺中市西屯區西屯路2段華園巷,西屯區,機車竊盜,1,24.170816459755386,120.62263598544082,jittered
2016-08-17,12,臺中市北屯區北平路3段,北屯區,機車竊盜,1,24.1596600829115,120.70489208958716,jittered
2016-08-20,6,臺中市豐原區三豐路877巷,豐原區,機車竊盜,1,24.260874262279714,120.70819981804443,jittered
2016-08-21,23,臺中市西區精美路,西區,機車竊盜,1,24.141767665372036,120.66297469963551,jittered
2016-08-22,4,臺中市大雅區中青路四段,大雅區,機車竊盜,1,24.235007077138942,120.66467167390877,jittered
2016-08-22,5,臺中市西屯區至善路234巷,西屯區,機車竊盜,1,24.173129567781945,120.59633135023748,jittered
2016-08-22,8,臺中市太平區永安街口,太平區,機車竊盜,1,24.10452244455895,120.71249692872078,jittered
2016-08-22,16,臺中市南屯區永定里南美街,南屯區,機車竊盜,1,24.15073608512046,120.58814903005364,jittered
2016-08-22,23,臺中市烏日區文德街,烏日區,機車竊盜,1,24.11530692802014,120.62727297152804,jittered
2016-08-23,17,臺中市北屯區長生巷,北屯區,機車竊盜,1,24.169776599433366,120.70282113935424,jittered
2016-08-23,21,臺中市太平區中興東路,太平區,機車竊盜,1,24.144863969026513,120.7118369337426,jittered
2016-08-24,1,臺中市中區自由路2段,中區,機車竊盜,1,24.14437436877264,120.67863552644464,jittered
2016-08-24,7,臺中市東區東英路,東區,機車竊盜,1,24.136904874816175,120.6874,jittered
2016-08-24,14,臺中市中區綠川西街、民族路,中區,機車竊盜,1,24.140409717937132,120.6723684614315,jittered
2016-08-24,16,臺中市西區中美街,西區,機車竊盜,1,24.14429915087717,120.66937409335657,jittered
2016-08-24,18,臺中市太平區中山路3段33巷,太平區,機車竊盜,1,24.135731793446933,120.72465641611197,jittered
2016-08-25,1,臺中市西屯區漢城六街,西屯區,機車竊盜,1,24.188191814960685,120.63034454060539,jittered
2016-08-25,15,臺中市北區精武路,北區,機車竊盜,1,24.1494,120.67189403599313,jittered
2016-08-26,6,臺中市北區梅亭街,北區,機車竊盜,1,24.158993698518064,120.67341346616995,jittered
2016-08-26,23,臺中市豐原區豐洲路123巷,豐原區,機車竊盜,1,24.25185278870772,120.70533212756679,jittered
2016-08-26,23,臺中市北區一中街,北區,機車竊盜,1,24.162396512632444,120.68649178689506,jittered
2016-08-27,18,臺中市北屯區大連路與河北路口,北屯區,機車竊盜,1,24.16030125427699,120.70007599484077,jittered
2016-08-28,6,臺中市南區復興路3段,南區,機車竊盜,1,24.124029135339537,120.67056879864735,jittered
2016-08-28,15,臺中市潭子區運動公園停車棚,潭子區,機車竊盜,1,24.218659054880906,120.69736280301343,jittered
2016-08-29,6,臺中市大肚區平和街,大肚區,機車竊盜,1,24.135920722411978,120.55019365589202,jittered
2016-08-29,20,臺中市西屯區市政北七路與惠來路口,西屯區,機車竊盜,1,24.18372753362805,120.6175901848778,jittered
2016-08-30,5,臺中市新社區中興里中興嶺,新社區,機車竊盜,1,24.21849623849608,120.82970332388194,jittered
2016-08-30,9,臺中市南屯區文山里精科三路,南屯區,機車竊盜,1,24.140556493361753,120.63004353165273,jittered
2016-08-30,20,臺中市東區旱溪東路與東英一街口,東區,機車竊盜,1,24.1297613086894,120.70043859366375,jittered
2016-08-30,23,臺中市北區雙十路與精武路口,北區,機車竊盜,1,24.161770648159077,120.68403467535228,jittered
2016-09-01,6,臺中市南屯區大業路,南屯區,機車竊盜,1,24.138684320282415,120.60065856588558,jittered
2016-09-03,19,臺中市太平區東平路,太平區,機車竊盜,1,24.1542609904086,120.70659344238439,jittered
2016-09-04,7,臺中市東區振興路437巷,東區,機車竊盜,1,24.146610587323515,120.70288697956771,jittered
2016-09-05,1,臺中市南區信義南街,南區,機車竊盜,1,24.13474059547168,120.66061733756592,jittered
2016-09-05,8,臺中市太平區中山路1段,太平區,機車竊盜,1,24.11470979457497,120.70367372312803,jittered
2016-09-05,9,臺中市西屯區臺灣大道2段,西屯區,機車竊盜,1,24.15758781960119,120.63389075958995,jittered
2016-09-06,22,臺中市東勢區福隆里東坑路,東勢區,機車竊盜,1,24.241180577928848,120.82697428027656,jittered
2016-09-07,11,臺中市大里區祥興里中興路2段,大里區,機車竊盜,1,24.087517015661952,120.68539257836073,jittered
2016-09-07,19,臺中市龍井區臺灣大道5段,龍井區,機車竊盜,1,24.19284972809518,120.54792531037705,jittered
2016-09-09,2,臺中市北區進化北路,北區,機車竊盜,1,24.171703105754876,120.68374815999039,jittered
2016-09-09,22,臺中市東區精武路113巷,東區,機車竊盜,1,24.13756316405266,120.70212989397969,jittered
2016-09-10,8,臺中市大里區永隆七街,大里區,機車竊盜,1,24.104825559208184,120.69089367898637,jittered
2016-09-11,0,臺中市北屯區文心路四段,北屯區,機車竊盜,1,24.196333514936434,120.68630591744231,jittered
2016-09-11,0,臺中市北區山西路與漢口路口,北區,機車竊盜,1,24.158719772592637,120.68412027365794,jittered
2016-09-11,17,臺中市西區四維街,西區,機車竊盜,1,24.14117594137399,120.65722155580804,jittered
2016-09-12,21,臺中市沙鹿區中山路76巷,沙鹿區,機車竊盜,1,24.222555785775963,120.57120682491069,jittered
2016-09-13,10,臺中市烏日區成功西路,烏日區,機車竊盜,1,24.0844,120.62835022048691,jittered
2016-09-15,22,臺中市豐原區中山路,豐原區,機車竊盜,1,24.252859294611003,120.71612557857567,jittered
2016-09-16,12,臺中市北屯區太原路3段352巷,北屯區,機車竊盜,1,24.18372222185077,120.68049796298435,jittered
2016-09-16,16,臺中市清水區海濱路,清水區,機車竊盜,1,24.26655560369994,120.55167167235487,jittered
2016-09-17,13,臺中市東區八德街,東區,機車竊盜,1,24.14582997332313,120.69685193166873,jittered
2016-09-17,23,臺中市清水區客庄路55巷,清水區,機車竊盜,1,24.28226560286892,120.54502319617698,jittered
2016-09-18,6,臺中市梧棲區文化路2段,梧棲區,機車竊盜,1,24.25466730347421,120.53196344883986,jittered
2016-09-18,23,臺中市南屯區臺灣大道4段,南屯區,機車竊盜,1,24.12699327773105,120.5970533158813,jittered
2016-09-20,6,臺中市大里區中興路2段58巷,大里區,機車竊盜,1,24.08968565461646,120.65951663828736,jittered
2016-09-20,11,臺中市大里區德芳路2段,大里區,機車竊盜,1,24.079145054747197,120.67606220573342,jittered
2016-09-21,8,臺中市北區五權路352巷,北區,機車竊盜,1,24.17158418621793,120.67860373222352,jittered
2016-09-21,13,臺中市霧峰區乾溪路,霧峰區,機車竊盜,1,24.04821683361807,120.69562447648664,jittered
2016-09-22,11,臺中市烏日區新興路,烏日區,機車竊盜,1,24.1061261956645,120.6331356778713,jittered
2016-09-26,17,臺中市烏日區建國路高架橋下人行道,烏日區,機車竊盜,1,24.088109482692353,120.61831316471819,jittered
2016-09-26,20,臺中市西區三民路1段,西區,機車竊盜,1,24.141630526223132,120.6735679457539,jittered
2016-09-27,19,臺中市西區中華路一段,西區,機車竊盜,1,24.138561742826464,120.65401024643963,jittered
2016-09-28,4,臺中市梧棲區大仁路2段245巷,梧棲區,機車竊盜,1,24.243130243447354,120.53131972867581,jittered
2016-09-29,15,臺中市西區日興街,西區,機車竊盜,1,24.13446207135696,120.6687373596129,jittered
2016-09-30,17,臺中市西區華美街,西區,機車竊盜,1,24.134943628251776,120.66681624849313,jittered
2016-10-01,1,臺中市東區復興路5段,東區,機車竊盜,1,24.140550707094157,120.70761123118352,jittered
2016-10-01,6,臺中市西屯區臺灣大道四段,西屯區,機車竊盜,1,24.190316066894148,120.617655636603,jittered
2016-10-02,8,臺中市清水區中央路,清水區,機車竊盜,1,24.2680430453761,120.55108208469188,jittered
2016-10-03,7,臺中市后里區梅里路梅里公園,后里區,機車竊盜,1,24.30455438973433,120.70693793655994,jittered
2016-10-03,13,臺中市烏日區溪南路1段,烏日區,機車竊盜,1,24.107545089684503,120.61679347978453,jittered
2016-10-03,14,臺中市沙鹿區正英三街,沙鹿區,機車竊盜,1,24.22442760316598,120.56504566325827,jittered
2016-10-04,7,臺中市沙鹿區過洋路,沙鹿區,機車竊盜,1,24.234979211346882,120.57193505177884,jittered
2016-10-05,7,臺中市大甲區文武路,大甲區,機車竊盜,1,24.346894541201547,120.6106327810412,jittered
2016-10-05,11,臺中市后里區三豐與甲后路口,后里區,機車竊盜,1,24.302238378212415,120.69533977382108,jittered
2016-10-05,13,臺中市清水區公正路22巷,清水區,機車竊盜,1,24.266326079637142,120.56116576585129,jittered
2016-10-05,16,臺中市龍井區沙田路6段,龍井區,機車竊盜,1,24.178499462193194,120.55874809395476,jittered
2016-10-06,15,臺中市南屯區田心里南屯路2段,南屯區,機車竊盜,1,24.120643032025235,120.59762038748786,jittered
2016-10-06,15,臺中市南屯區南屯路2段,南屯區,機車竊盜,1,24.14814886106498,120.63249945601595,jittered
2016-10-07,2,臺中市中區綠川東街,中區,機車竊盜,1,24.141405305547398,120.67771514808886,jittered
2016-10-07,8,臺中市東區十九甲路段,東區,機車竊盜,1,24.14328043614079,120.71519224021662,jittered
2016-10-07,14,臺中市東區復興路4段,東區,機車竊盜,1,24.13688732605424,120.69409283353754,jittered
2016-10-07,18,臺中市北區健行路86巷,北區,機車竊盜,1,24.161093667137283,120.67781978341803,jittered
2016-10-08,12,臺中市西區美村路1段118巷,西區,機車竊盜,1,24.148045330936927,120.66066692552434,jittered
2016-10-09,15,臺中市北區進化北路,北區,機車竊盜,1,24.16174120444751,120.67558610937787,jittered
2016-10-09,21,臺中市清水區光復街,清水區,機車竊盜,1,24.256720451882885,120.56090844332573,jittered
2016-10-09,23,臺中市北區民權路與育德街,北區,機車竊盜,1,24.158644834328705,120.68427959286953,jittered
2016-10-10,1,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1,24.18902309125386,120.6101711819891,jittered
2016-10-10,13,臺中市太平區中山路2段,太平區,機車竊盜,1,24.1054788580584,120.7464,jittered
2016-10-10,20,臺中市太平區東平路東平夜市,太平區,機車竊盜,1,24.115060527892183,120.73381242071991,jittered
2016-10-11,7,臺中市太平區光興路1215巷,太平區,機車竊盜,1,24.105891137599727,120.71214789224379,jittered
2016-10-12,0,臺中市西屯區順和一街,西屯區,機車竊盜,1,24.172789512876065,120.62925782698352,jittered
2016-10-12,15,臺中市太平區太平路,太平區,機車竊盜,1,24.123670045117503,120.71625260637633,jittered
2016-10-13,15,臺中市北屯區山西路與瀋陽路口,北屯區,機車竊盜,1,24.176299226819705,120.71295956569718,jittered
